city,lat,lon,datetime,aqi,pm2_5,pm10,no2,so2,o3,co,date
Bangalore,12.9629,77.5775,2025-12-19 21:30:00,3,47.92,58.02,15.31,4.32,74.16,453.59,2025-12-19
Bangalore,12.9629,77.5775,2025-12-19 22:30:00,3,48.36,58.96,15.0,4.04,66.73,466.17,2025-12-19
Bangalore,12.9629,77.5775,2025-12-19 23:30:00,3,48.65,59.03,14.67,3.7,61.29,469.55,2025-12-19
Bangalore,12.9629,77.5775,2025-12-20 00:30:00,3,48.76,58.35,13.77,3.11,55.3,461.95,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 01:30:00,3,49.67,58.98,12.4,2.53,49.17,458.77,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 02:30:00,4,51.15,60.51,11.3,2.24,44.2,457.44,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 03:30:00,4,53.05,62.59,10.45,2.19,40.4,455.5,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 04:30:00,4,55.69,65.44,9.92,2.25,37.61,457.56,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 05:30:00,4,58.53,68.56,9.92,2.41,35.15,463.59,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 06:30:00,4,60.62,71.25,11.07,2.74,32.06,479.6,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 07:30:00,4,62.35,74.39,14.19,3.12,27.06,522.66,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 08:30:00,4,64.37,77.45,14.5,3.56,27.98,568.22,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 09:30:00,4,73.4,84.28,8.8,6.6,66.98,481.0,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 10:30:00,5,81.0,91.53,6.58,7.21,90.49,454.71,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 11:30:00,5,91.72,102.01,4.58,7.22,115.57,437.56,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 12:30:00,5,93.9,102.51,2.85,6.28,135.64,384.33,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 13:30:00,5,89.02,96.4,2.51,5.5,139.17,355.04,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 14:30:00,5,85.62,92.43,2.7,5.14,138.69,341.33,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 15:30:00,5,85.86,92.54,3.29,5.11,138.95,340.1,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 16:30:00,5,87.44,94.29,4.45,5.3,138.07,347.87,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 17:30:00,5,89.0,96.13,6.4,5.61,133.85,360.35,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 18:30:00,5,91.34,99.02,8.17,5.96,124.83,376.09,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 19:30:00,5,94.96,103.61,9.34,6.23,114.68,398.22,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 20:30:00,5,98.23,107.82,9.65,6.26,105.62,417.75,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 21:30:00,5,99.0,109.09,9.09,5.68,93.61,421.08,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 22:30:00,5,101.78,112.32,8.94,5.47,86.5,427.74,2025-12-20
Bangalore,12.9629,77.5775,2025-12-20 23:30:00,5,104.36,114.9,8.71,5.47,83.02,427.87,2025-12-20
Bangalore,12.9629,77.5775,2025-12-21 00:30:00,5,105.27,115.38,8.38,4.91,77.72,423.8,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 01:30:00,5,106.74,116.81,7.95,4.13,70.43,427.25,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 02:30:00,5,108.16,118.37,7.36,3.74,64.43,429.16,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 03:30:00,5,109.19,119.61,6.85,3.68,60.07,428.34,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 04:30:00,5,110.91,121.55,6.52,3.82,57.48,429.63,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 05:30:00,5,113.0,123.9,6.58,4.06,55.54,433.24,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 06:30:00,5,114.43,125.9,7.61,4.44,52.8,443.77,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 07:30:00,5,115.74,128.49,10.57,5.09,48.85,478.33,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 08:30:00,5,116.9,130.43,12.12,5.83,51.01,510.2,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 09:30:00,5,113.91,125.59,7.55,9.36,90.28,448.52,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 10:30:00,5,114.45,125.58,5.64,9.56,108.94,431.45,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 11:30:00,5,116.32,126.75,3.7,9.27,128.84,412.61,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 12:30:00,5,113.46,122.58,2.18,8.35,141.5,379.48,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 13:30:00,5,108.02,116.27,1.92,7.25,142.73,360.54,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 14:30:00,5,103.94,111.69,2.09,6.66,142.81,351.24,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 15:30:00,5,102.43,109.98,2.62,6.46,144.14,350.91,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 16:30:00,5,101.37,108.86,3.74,6.48,143.72,353.67,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 17:30:00,5,100.07,107.59,5.48,6.69,140.01,360.38,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 18:30:00,5,99.21,107.11,7.72,6.93,130.61,375.14,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 19:30:00,5,100.44,109.22,9.31,7.08,119.68,400.07,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 20:30:00,5,102.17,111.82,9.91,7.05,110.73,420.38,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 21:30:00,5,100.5,110.53,9.58,6.21,98.46,424.85,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 22:30:00,5,99.5,109.86,9.46,5.51,88.98,430.06,2025-12-21
Bangalore,12.9629,77.5775,2025-12-21 23:30:00,5,98.1,108.3,9.35,4.86,81.46,427.97,2025-12-21
Bangalore,12.9629,77.5775,2025-12-22 00:30:00,5,96.36,106.01,8.83,4.45,76.43,417.62,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 01:30:00,5,95.67,105.26,8.23,4.34,73.53,415.54,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 02:30:00,5,94.59,104.21,7.48,4.26,70.66,412.68,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 03:30:00,5,93.19,102.86,6.81,4.25,67.88,409.03,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 04:30:00,5,92.63,102.42,6.43,4.35,65.89,408.65,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 05:30:00,5,92.36,102.4,6.56,4.57,64.27,410.58,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 06:30:00,5,91.48,102.24,7.9,4.92,61.58,421.98,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 07:30:00,5,90.49,102.85,11.72,5.4,56.49,460.19,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 08:30:00,5,87.83,100.95,13.99,5.7,56.62,485.5,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 09:30:00,4,70.66,80.64,8.65,6.38,84.57,374.76,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 10:30:00,4,62.29,71.4,7.17,6.07,91.61,346.73,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 11:30:00,4,56.86,65.13,5.39,5.55,101.22,323.32,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 12:30:00,4,50.05,56.66,3.3,4.53,116.71,285.94,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 13:30:00,3,43.23,48.77,2.7,3.82,119.83,259.81,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 14:30:00,3,36.31,41.23,2.9,3.42,116.65,242.69,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 15:30:00,3,31.48,36.05,3.54,3.28,114.08,233.98,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 16:30:00,3,28.42,32.95,4.78,3.41,110.56,233.63,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 17:30:00,3,26.12,30.73,6.67,3.69,105.52,240.18,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 18:30:00,3,25.08,30.35,8.76,4.09,96.65,254.83,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 19:30:00,3,25.75,32.32,10.3,4.47,86.39,278.55,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 20:30:00,3,26.99,34.81,10.74,4.58,77.64,299.3,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 21:30:00,3,27.52,36.12,10.56,4.32,68.97,310.35,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 22:30:00,3,28.58,38.0,11.03,4.26,63.21,327.19,2025-12-22
Bangalore,12.9629,77.5775,2025-12-22 23:30:00,3,29.44,39.04,11.49,4.05,58.71,336.91,2025-12-22
Bangalore,12.9629,77.5775,2025-12-23 00:30:00,3,29.94,39.17,11.19,3.6,54.68,334.48,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 01:30:00,3,30.94,40.26,10.38,3.29,51.26,333.88,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 02:30:00,3,31.96,41.52,9.45,3.14,48.43,332.18,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 03:30:00,3,32.86,42.7,8.65,3.11,46.25,329.77,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 04:30:00,3,34.03,44.2,8.06,3.16,45.01,329.31,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 05:30:00,3,35.46,46.06,8.01,3.32,43.88,331.04,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 06:30:00,3,36.2,46.54,8.81,4.26,46.86,342.38,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 07:30:00,3,38.3,50.55,12.91,5.01,42.82,388.7,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 08:30:00,3,39.74,53.01,14.6,5.65,44.31,424.21,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 09:30:00,3,35.96,47.14,11.27,6.19,62.89,360.78,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 10:30:00,3,34.58,44.87,9.14,6.02,75.46,341.63,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 11:30:00,3,35.51,44.86,7.05,5.52,92.1,323.3,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 12:30:00,3,32.16,39.58,5.51,4.47,106.84,286.86,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 13:30:00,3,28.61,34.81,4.91,3.81,112.42,266.71,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 14:30:00,3,26.15,31.69,4.84,3.41,115.67,258.29,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 15:30:00,3,24.56,29.83,5.28,3.3,119.27,259.51,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 16:30:00,3,24.56,29.92,6.56,3.45,121.23,270.96,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 17:30:00,3,24.38,30.01,9.26,3.72,118.22,288.08,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 18:30:00,3,24.8,31.55,13.23,4.19,105.19,323.71,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 19:30:00,3,27.34,36.53,16.52,4.94,90.79,382.62,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 20:30:00,3,30.78,42.54,17.92,5.65,81.14,433.81,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 21:30:00,3,33.42,46.86,17.29,5.71,70.04,457.99,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 22:30:00,3,35.89,50.56,17.17,5.61,59.91,479.72,2025-12-23
Bangalore,12.9629,77.5775,2025-12-23 23:30:00,3,37.37,52.12,17.39,5.23,51.65,487.81,2025-12-23
Bangalore,12.9629,77.5775,2025-12-24 00:30:00,3,38.09,51.72,16.56,4.69,46.66,470.16,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 01:30:00,3,39.11,52.03,14.99,4.24,45.13,455.57,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 02:30:00,3,39.82,52.08,13.34,3.83,44.49,440.63,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 03:30:00,3,40.36,52.05,11.87,3.7,45.03,426.75,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 04:30:00,3,41.66,53.15,10.91,3.83,45.59,419.41,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 05:30:00,3,43.6,55.21,10.68,4.11,45.53,419.47,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 06:30:00,3,45.35,57.64,11.86,4.58,43.38,433.26,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 07:30:00,3,47.37,61.51,15.91,5.29,38.66,482.59,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 08:30:00,3,49.6,65.15,17.43,5.92,39.58,539.42,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 09:30:00,4,53.24,66.29,12.25,7.34,69.52,449.62,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 10:30:00,4,56.48,68.61,10.08,7.46,89.33,424.21,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 11:30:00,4,59.42,70.58,8.54,7.08,107.1,409.2,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 12:30:00,4,51.04,60.1,7.05,6.29,114.04,348.69,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 13:30:00,3,45.05,53.04,6.51,5.53,114.71,315.1,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 14:30:00,3,42.69,50.19,6.43,4.99,114.71,301.46,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 15:30:00,3,41.74,49.02,6.94,4.75,115.08,298.52,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 16:30:00,3,41.51,48.7,7.87,4.66,113.15,302.79,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 17:30:00,3,41.82,49.04,9.17,4.63,110.87,311.76,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 18:30:00,3,42.45,49.98,11.03,4.75,105.03,332.62,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 19:30:00,3,44.24,52.8,13.04,5.16,97.31,368.69,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 20:30:00,3,46.78,56.42,14.09,5.57,90.39,401.9,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 21:30:00,3,49.2,60.18,14.52,5.49,78.1,431.79,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 22:30:00,4,52.44,65.03,15.15,5.19,65.88,467.81,2025-12-24
Bangalore,12.9629,77.5775,2025-12-24 23:30:00,4,54.61,67.52,15.38,4.6,56.67,483.57,2025-12-24
Bangalore,12.9629,77.5775,2025-12-25 00:30:00,4,55.76,67.89,14.52,4.1,51.92,473.11,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 01:30:00,4,57.78,69.39,12.97,3.92,50.65,466.35,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 02:30:00,4,60.11,71.24,11.39,3.81,50.34,459.57,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 03:30:00,4,62.24,72.85,10.0,3.81,50.85,451.45,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 04:30:00,4,64.84,75.33,9.2,3.91,50.39,452.29,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 05:30:00,4,67.43,78.1,9.06,4.14,49.38,457.65,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 06:30:00,4,69.61,81.0,10.3,4.55,46.55,473.83,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 07:30:00,4,72.41,85.59,14.56,5.11,40.6,523.97,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 08:30:00,5,75.32,89.74,16.4,5.64,40.88,580.38,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 09:30:00,4,73.3,84.9,11.75,6.59,73.56,494.27,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 10:30:00,4,71.45,82.47,9.78,6.53,88.1,471.68,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 11:30:00,4,70.15,80.43,7.89,6.18,103.55,451.23,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 12:30:00,4,62.89,71.53,6.58,5.23,115.16,406.21,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 13:30:00,4,57.61,65.26,5.93,4.55,118.64,375.81,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 14:30:00,4,54.05,61.15,5.67,4.08,119.95,360.65,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 15:30:00,4,50.49,57.04,6.43,3.87,121.67,360.8,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 16:30:00,3,47.4,53.68,8.16,3.93,121.39,371.19,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 17:30:00,3,45.15,51.41,10.87,4.06,117.49,387.25,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 18:30:00,3,44.39,51.75,15.79,4.39,101.88,433.64,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 19:30:00,3,46.15,56.01,20.44,4.99,84.71,503.32,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 20:30:00,3,48.28,60.6,22.38,5.48,72.95,557.79,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 21:30:00,3,48.3,61.78,20.8,4.56,59.44,567.55,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 22:30:00,3,48.09,61.69,18.79,3.8,51.53,562.72,2025-12-25
Bangalore,12.9629,77.5775,2025-12-25 23:30:00,3,47.71,60.24,16.82,3.25,48.65,536.71,2025-12-25
Bangalore,12.9629,77.5775,2025-12-26 00:30:00,3,46.57,57.02,13.54,3.09,51.77,479.64,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 01:30:00,3,46.97,56.5,10.95,3.3,54.91,440.61,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 02:30:00,3,48.04,57.28,9.19,3.5,55.86,418.21,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 03:30:00,3,49.23,58.34,8.08,3.63,55.58,406.43,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 04:30:00,4,50.42,59.4,7.34,3.64,54.54,401.09,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 05:30:00,4,51.46,60.38,7.18,3.59,52.32,401.87,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 06:30:00,4,51.88,61.18,8.36,3.74,48.56,415.52,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 07:30:00,4,52.25,62.82,12.39,4.51,44.46,462.52,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 08:30:00,4,51.22,62.27,14.14,5.22,46.63,502.57,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 09:30:00,3,45.78,54.91,10.32,5.82,67.74,469.25,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 10:30:00,3,44.51,52.78,8.33,5.77,84.93,447.49,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 11:30:00,3,46.99,54.48,6.15,5.42,102.92,423.42,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 12:30:00,3,45.47,51.52,3.19,3.84,111.37,368.72,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 13:30:00,3,41.64,47.01,2.38,2.94,109.97,335.02,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 14:30:00,3,38.1,43.19,2.5,2.61,106.03,322.15,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 15:30:00,3,35.92,40.8,3.3,2.74,104.35,319.42,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 16:30:00,3,35.14,39.91,4.92,3.15,104.1,322.42,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 17:30:00,3,34.4,39.17,7.11,3.56,101.58,330.43,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 18:30:00,3,33.83,39.14,9.23,4.13,95.53,344.57,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 19:30:00,3,34.62,41.02,10.4,4.71,88.28,363.67,2025-12-26
Bangalore,12.9629,77.5775,2025-12-26 20:30:00,3,36.33,43.74,10.32,4.83,81.1,377.83,2025-12-26
Beijing,39.9042,116.4074,2025-12-19 21:30:00,5,480.61,564.81,129.53,65.06,0.0,4006.43,2025-12-19
Beijing,39.9042,116.4074,2025-12-19 22:30:00,5,414.49,486.19,120.45,52.52,0.0,3533.31,2025-12-19
Beijing,39.9042,116.4074,2025-12-19 23:30:00,5,328.06,385.59,111.51,45.48,0.0,2900.21,2025-12-19
Beijing,39.9042,116.4074,2025-12-20 00:30:00,5,209.97,253.25,102.47,53.42,0.02,1980.42,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 01:30:00,5,144.07,178.08,94.13,54.0,0.39,1455.98,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 02:30:00,5,103.7,131.51,84.09,51.74,3.37,1123.74,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 03:30:00,5,81.44,105.8,74.19,48.73,7.73,943.73,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 04:30:00,5,82.35,108.47,70.43,49.11,9.76,989.19,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 05:30:00,5,101.26,133.01,70.9,52.8,10.05,1208.53,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 06:30:00,5,119.59,156.74,69.95,55.14,11.25,1417.45,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 07:30:00,5,130.97,171.48,65.78,51.23,15.81,1553.47,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 08:30:00,5,136.8,178.57,61.68,48.31,20.58,1616.7,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 09:30:00,5,79.37,110.15,52.97,57.33,34.31,994.81,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 10:30:00,4,60.95,86.82,45.2,51.89,43.56,791.07,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 11:30:00,3,46.92,68.35,38.28,44.83,51.01,646.14,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 12:30:00,3,39.47,58.5,34.87,38.93,53.4,582.83,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 13:30:00,3,42.04,61.85,39.15,37.12,45.18,628.71,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 14:30:00,3,47.78,69.58,48.35,38.01,31.96,709.77,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 15:30:00,4,60.64,86.32,57.74,41.0,18.52,864.49,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 16:30:00,5,83.41,115.52,67.34,44.84,7.79,1114.53,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 17:30:00,5,108.35,146.95,72.76,49.33,2.1,1371.7,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 18:30:00,5,124.48,166.17,73.0,52.14,0.55,1527.79,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 19:30:00,5,135.23,177.36,73.36,54.15,0.19,1635.14,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 20:30:00,5,135.76,174.94,73.31,54.47,0.12,1636.6,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 21:30:00,5,118.38,150.52,71.93,51.06,0.47,1458.51,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 22:30:00,5,106.47,134.13,70.43,47.06,0.95,1343.19,2025-12-20
Beijing,39.9042,116.4074,2025-12-20 23:30:00,5,97.04,121.65,68.69,43.87,1.54,1251.65,2025-12-20
Beijing,39.9042,116.4074,2025-12-21 00:30:00,5,89.98,112.52,67.1,41.57,2.06,1185.47,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 01:30:00,5,85.44,106.64,66.0,40.05,2.57,1136.73,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 02:30:00,5,82.99,103.44,65.52,38.91,3.06,1105.54,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 03:30:00,5,83.12,103.65,65.35,38.76,3.56,1096.63,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 04:30:00,5,94.17,118.18,66.25,43.31,3.55,1206.29,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 05:30:00,5,113.67,143.13,68.51,50.18,3.05,1400.33,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 06:30:00,5,128.52,162.13,64.61,54.95,8.48,1557.05,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 07:30:00,5,133.43,168.5,54.08,54.83,19.19,1610.77,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 08:30:00,5,122.81,155.08,46.71,51.79,27.75,1484.84,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 09:30:00,3,48.65,65.91,31.91,45.1,47.82,684.24,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 10:30:00,3,37.36,52.52,27.11,40.1,53.17,543.71,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 11:30:00,3,33.62,48.17,25.93,37.17,53.91,491.51,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 12:30:00,3,36.07,51.63,28.45,36.13,49.82,520.25,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 13:30:00,3,44.78,63.03,36.66,35.54,37.56,619.67,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 14:30:00,4,53.13,74.19,47.76,34.03,22.66,720.55,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 15:30:00,4,62.12,86.12,52.28,34.67,14.56,825.82,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 16:30:00,4,72.76,99.76,52.51,36.59,12.39,939.63,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 17:30:00,5,83.07,112.44,51.73,38.91,12.08,1041.09,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 18:30:00,5,87.14,116.69,50.43,39.39,11.66,1079.34,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 19:30:00,5,89.9,119.54,50.28,40.25,10.5,1108.36,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 20:30:00,5,89.87,118.87,50.9,40.68,9.06,1105.06,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 21:30:00,5,83.1,109.15,51.96,38.46,7.53,1027.18,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 22:30:00,5,76.42,99.65,53.19,37.17,6.56,943.71,2025-12-21
Beijing,39.9042,116.4074,2025-12-21 23:30:00,4,72.5,93.73,54.37,37.37,6.33,884.68,2025-12-21
Beijing,39.9042,116.4074,2025-12-22 00:30:00,4,71.41,91.47,55.99,38.05,5.84,853.13,2025-12-22
Beijing,39.9042,116.4074,2025-12-22 01:30:00,4,73.39,93.2,58.98,39.03,4.51,853.8,2025-12-22
Beijing,39.9042,116.4074,2025-12-22 02:30:00,5,76.5,96.38,62.3,40.29,3.0,867.1,2025-12-22
Beijing,39.9042,116.4074,2025-12-22 03:30:00,5,82.18,103.08,64.82,42.22,1.76,913.84,2025-12-22
Beijing,39.9042,116.4074,2025-12-22 04:30:00,5,99.4,125.34,66.07,48.84,1.0,1095.13,2025-12-22
Beijing,39.9042,116.4074,2025-12-22 05:30:00,5,124.97,158.47,67.32,58.63,0.55,1368.26,2025-12-22
